,index,type,time,mag,place,status,tsunami,sig,net,nst,dmin,rms,gap,magType,longitude,latitude,depth
682,682,earthquake,1989-10-18 03:18:43.360,1.73,"1km S of Valle Vista, CA",reviewed,0,46,ci,0.0,0.05849,0.033,144.7,mc,-116.894,33.74,1.067
683,683,earthquake,1989-10-18 03:17:23.970,1.9,Northern California,reviewed,0,56,nc,22.0,0.01892,0.09,53.0,md,-121.9461667,37.1543333,5.709
684,684,earthquake,1989-10-18 03:16:19.430,3.17,Northern California,reviewed,0,155,nc,44.0,0.001802,0.08,56.0,md,-121.832,37.109,3.363
685,685,earthquake,1989-10-18 03:15:00.120,2.38,Northern California,reviewed,0,87,nc,33.0,0.02973,0.08,58.0,md,-121.9933333,37.1711667,8.004
686,686,earthquake,1989-10-18 03:13:54.710,2.07,Northern California,reviewed,0,66,nc,28.0,0.02162,0.07,55.0,md,-121.9516667,37.1546667,9.099
687,687,earthquake,1989-10-18 03:12:35.920,2.46,Northern California,reviewed,0,93,nc,24.0,0.01712,0.05,55.0,md,-121.9861667,37.1848333,7.304
688,688,earthquake,1989-10-18 03:09:58.270,3.2,Northern California,reviewed,0,158,nc,47.0,0.06126,0.05,55.0,ml,-121.8975,37.0741667,12.142
689,689,earthquake,1989-10-18 03:08:32.970,2.45,Northern California,reviewed,0,92,nc,32.0,0.02973,0.09,65.0,md,-121.782,37.0313333,10.089
690,690,earthquake,1989-10-18 03:06:24.230,2.05,Northern California,reviewed,0,65,nc,20.0,0.036039999999999996,0.14,57.0,md,-121.9765,37.165,8.139
691,691,earthquake,1989-10-18 03:05:59.910,2.52,Northern California,reviewed,0,98,nc,23.0,0.02793,0.07,87.0,md,-121.7076667,36.979,10.727
692,692,earthquake,1989-10-18 03:04:27.090,2.03,"12km NE of Ocotillo Wells, CA",reviewed,0,63,ci,0.0,,0.13,108.3,mc,-116.028,33.202,5.843
693,693,earthquake,1989-10-18 03:02:42.560,3.7,Northern California,reviewed,0,211,nc,29.0,0.07658,0.07,54.0,ml,-121.8618333,37.1178333,-0.355
694,694,earthquake,1989-10-18 02:59:41.880,1.27,Northern California,reviewed,0,25,nc,19.0,0.02883,0.08,82.0,md,-121.9935,37.1671667,7.199
695,695,earthquake,1989-10-18 02:59:09.300,1.08,Northern California,reviewed,0,18,nc,10.0,0.02072,0.04,84.0,md,-122.0053333,37.1711667,7.927
696,696,earthquake,1989-10-18 02:56:35.080,2.95,Northern California,reviewed,0,134,nc,46.0,0.07748,0.05,80.0,md,-121.7303333,36.9896667,11.788
697,697,earthquake,1989-10-18 02:55:53.540,2.42,Northern California,reviewed,0,90,nc,13.0,0.02162,0.05,76.0,md,-121.8591667,37.1006667,3.529
698,698,earthquake,1989-10-18 02:55:03.800,1.4,Northern California,reviewed,0,30,nc,11.0,0.02342,0.05,154.0,md,-121.8226667,37.0876667,5.215
699,699,earthquake,1989-10-18 02:53:07.470,1.54,Northern California,reviewed,0,36,nc,11.0,0.03333,0.05,79.0,md,-122.0525,37.1928333,12.576
700,700,earthquake,1989-10-18 02:52:40.970,2.71,Northern California,reviewed,0,113,nc,23.0,0.04685,0.03,59.0,md,-121.7275,36.9915,11.717
701,701,earthquake,1989-10-18 02:52:24.990,1.42,Northern California,reviewed,0,31,nc,15.0,0.060360000000000004,0.04,87.0,md,-121.7448333,37.0153333,7.527
702,702,earthquake,1989-10-18 02:51:21.020,2.42,Northern California,reviewed,0,90,nc,13.0,0.036039999999999996,0.04,75.0,md,-121.7718333,37.0323333,8.739
703,703,earthquake,1989-10-18 02:49:49.060,2.98,Northern California,reviewed,0,137,nc,29.0,0.042339999999999996,0.07,61.0,md,-121.9696667,37.1398333,9.746
704,704,earthquake,1989-10-18 02:49:32.670,3.17,Northern California,reviewed,0,155,nc,4.0,0.060360000000000004,0.06,148.0,md,-121.8948333,37.0593333,-0.168
705,705,earthquake,1989-10-18 02:49:16.190,2.73,Northern California,reviewed,0,115,nc,14.0,0.05586,0.06,74.0,md,-121.9818333,37.1248333,15.526
706,706,earthquake,1989-10-18 02:48:51.820,2.78,Northern California,reviewed,0,119,nc,20.0,0.01622,0.03,62.0,md,-121.9888333,37.1861667,7.774
707,707,earthquake,1989-10-18 02:48:27.250,3.23,Northern California,reviewed,0,161,nc,45.0,0.04144,0.07,52.0,md,-121.9298333,37.0678333,16.714
708,708,earthquake,1989-10-18 02:47:57.460,2.38,Northern California,reviewed,0,87,nc,11.0,0.018019999999999998,0.05,77.0,md,-121.8573333,37.1073333,4.349
709,709,earthquake,1989-10-18 02:47:23.720,1.65,Northern California,reviewed,0,42,nc,12.0,0.009909999999999999,0.06,68.0,md,-122.0183333,37.1691667,12.137
710,710,earthquake,1989-10-18 02:46:57.650,3.09,Northern California,reviewed,0,147,nc,16.0,0.03243,0.04,90.0,md,-121.9711667,37.1631667,7.789
711,711,earthquake,1989-10-18 02:46:48.040,1.29,Northern California,reviewed,0,26,nc,11.0,0.025230000000000002,0.07,74.0,md,-121.9985,37.1693333,7.124
712,712,earthquake,1989-10-18 02:46:33.170,1.77,Northern California,reviewed,0,48,nc,8.0,0.1387,0.11,246.0,md,-121.9918333,36.9981667,5.69
713,713,earthquake,1989-10-18 02:44:37.790,2.3,Northern California,reviewed,0,81,nc,14.0,0.04685,0.05,61.0,md,-121.9238333,37.1233333,5.94
714,714,earthquake,1989-10-18 02:43:19.890,2.05,Northern California,reviewed,0,65,nc,11.0,0.060360000000000004,0.02,97.0,md,-121.897,37.0748333,12.752
715,715,earthquake,1989-10-18 02:43:04.170,1.73,Northern California,reviewed,0,46,nc,10.0,0.04324,0.06,59.0,md,-121.9245,37.127,1.729
716,716,earthquake,1989-10-18 02:42:02.190,2.56,Northern California,reviewed,0,101,nc,15.0,0.05856,0.05,55.0,md,-121.9201667,37.1118333,7.711
717,717,earthquake,1989-10-18 02:41:48.180,1.57,Northern California,reviewed,0,38,nc,14.0,0.027030000000000002,0.06,72.0,md,-121.9593333,37.1531667,9.889
718,718,earthquake,1989-10-18 02:41:03.100,1.29,Northern California,reviewed,0,26,nc,18.0,0.05495,0.05,64.0,md,-121.9693333,37.1236667,14.226
719,719,earthquake,1989-10-18 02:40:26.510,1.25,Northern California,reviewed,0,24,nc,13.0,0.05315,0.03,97.0,md,-121.9011667,37.108,6.154
720,720,earthquake,1989-10-18 02:39:43.800,1.22,Northern California,reviewed,0,23,nc,10.0,0.02793,0.06,87.0,md,-122.0461667,37.1895,9.275
721,721,earthquake,1989-10-18 02:38:38.570,1.46,Northern California,reviewed,0,33,nc,16.0,0.05135,0.13,88.0,md,-121.9671667,37.127,5.146
722,722,earthquake,1989-10-18 02:37:48.500,1.98,Northern California,reviewed,0,60,nc,14.0,0.02162,0.05,83.0,md,-121.859,37.1001667,4.869
723,723,earthquake,1989-10-18 02:37:19.080,2.46,Northern California,reviewed,0,93,nc,23.0,0.05586,0.05,111.0,md,-121.8591667,37.1028333,5.503
724,724,earthquake,1989-10-18 02:36:01.920,3.2,Northern California,reviewed,0,158,nc,51.0,0.03243,0.07,56.0,ml,-121.9713333,37.1621667,9.479
725,725,earthquake,1989-10-18 02:35:48.070,1.61,Northern California,reviewed,0,40,nc,16.0,0.02613,0.05,123.0,md,-122.014,37.1421667,13.609
726,726,earthquake,1989-10-18 02:35:16.790,1.73,Northern California,reviewed,0,46,nc,20.0,0.03333,0.07,56.0,md,-122.0526667,37.193,11.516
727,727,earthquake,1989-10-18 02:34:03.960,3.0,Northern California,reviewed,0,138,nc,38.0,0.01441,0.07,62.0,ml,-121.8225,37.0605,4.265
728,728,earthquake,1989-10-18 02:33:18.870,3.27,Northern California,reviewed,0,165,nc,26.0,0.01712,0.08,63.0,md,-121.7896667,37.0493333,3.935
729,729,earthquake,1989-10-18 02:31:53.330,2.41,Northern California,reviewed,0,89,nc,31.0,0.06847,0.08,70.0,md,-121.978,37.1058333,16.84
730,730,earthquake,1989-10-18 02:30:29.510,3.3,Northern California,reviewed,0,168,nc,52.0,0.025230000000000002,0.06,49.0,ml,-121.9985,37.1783333,8.554
731,731,earthquake,1989-10-18 02:30:05.320,2.35,Northern California,reviewed,0,85,nc,27.0,0.04324,0.06,68.0,md,-121.9916667,37.1346667,13.406
732,732,earthquake,1989-10-18 02:29:00.060,2.29,Northern California,reviewed,0,81,nc,10.0,0.04054,0.13,157.0,md,-121.8883333,37.1895,17.617
733,733,earthquake,1989-10-18 02:28:06.460,2.68,Northern California,reviewed,0,110,nc,26.0,0.03694,0.07,118.0,md,-121.7668333,37.0375,2.742
734,734,earthquake,1989-10-18 02:26:05.740,4.2,Northern California,reviewed,0,271,nc,43.0,0.08559,0.07,91.0,ml,-121.7745,37.0385,1.935
735,735,earthquake,1989-10-18 02:25:44.050,1.48,Northern California,reviewed,0,34,nc,12.0,0.024319999999999998,0.05,100.0,md,-121.9998333,37.168,6.424
736,736,earthquake,1989-10-18 02:21:32.590,1.38,Northern California,reviewed,0,29,nc,11.0,0.02162,0.04,78.0,md,-121.8593333,37.1,5.089
737,737,earthquake,1989-10-18 02:21:09.940,3.19,Northern California,reviewed,0,157,nc,18.0,0.009909999999999999,0.07,80.0,md,-121.8261667,37.1021667,3.213
738,738,earthquake,1989-10-18 02:19:28.160,2.33,Northern California,reviewed,0,84,nc,17.0,0.03063,0.03,124.0,md,-121.9901667,37.1716667,7.194
739,739,earthquake,1989-10-18 02:18:32.900,2.98,Northern California,reviewed,0,137,nc,50.0,0.04505,0.06,53.0,md,-121.923,37.125,6.209
740,740,earthquake,1989-10-18 02:17:25.410,3.31,Northern California,reviewed,0,169,nc,32.0,0.04865,0.05,104.0,md,-121.969,37.1311667,10.358
741,741,earthquake,1989-10-18 02:15:49.210,4.5,Northern California,reviewed,0,312,nc,34.0,0.06216,0.07,85.0,ml,-121.7408333,37.0233333,-0.313
742,742,earthquake,1989-10-18 02:15:44.300,2.5,Central California,reviewed,0,96,us,,,,,ml,-121.618,36.802,2.0
743,743,earthquake,1989-10-18 02:14:59.370,2.78,Northern California,reviewed,0,119,nc,30.0,0.05586,0.11,74.0,md,-121.7481667,36.9886667,5.967
744,744,earthquake,1989-10-18 02:14:38.870,1.39,Northern California,reviewed,0,30,nc,13.0,0.05315,0.04,95.0,md,-121.9088333,37.0645,16.906
745,745,earthquake,1989-10-18 02:13:38.300,3.06,Northern California,reviewed,0,144,nc,46.0,0.019819999999999997,0.07,48.0,md,-121.8586667,37.1123333,4.919
746,746,earthquake,1989-10-18 02:12:33.340,3.2,Northern California,reviewed,0,158,nc,51.0,0.06306,0.09,76.0,ml,-121.741,37.0211667,6.467
747,747,earthquake,1989-10-18 02:11:24.950,1.09,Northern California,reviewed,0,18,nc,9.0,0.05315,0.05,115.0,md,-121.934,37.1165,7.651
748,748,earthquake,1989-10-18 02:10:29.230,2.48,Northern California,reviewed,0,95,nc,14.0,0.04505,0.07,93.0,md,-122.0488333,37.1228333,8.629
749,749,earthquake,1989-10-18 02:10:01.390,2.49,Northern California,reviewed,0,95,nc,16.0,0.05766,0.04,105.0,md,-121.7338333,37.0013333,2.675
750,750,earthquake,1989-10-18 02:08:53.930,3.5,Northern California,reviewed,0,188,nc,46.0,0.01892,0.07,74.0,ml,-121.7153333,36.962,13.317
751,751,earthquake,1989-10-18 02:08:44.440,1.68,Northern California,reviewed,0,43,nc,10.0,0.04414,0.05,75.0,md,-121.9193333,37.1268333,4.589
752,752,earthquake,1989-10-18 02:07:55.090,2.61,Northern California,reviewed,0,105,nc,16.0,0.03243,0.08,59.0,md,-121.9605,37.1466667,-0.501
753,753,earthquake,1989-10-18 02:07:08.470,2.56,Northern California,reviewed,0,101,nc,28.0,0.02973,0.08,102.0,md,-121.6745,36.9781667,4.055
754,754,earthquake,1989-10-18 02:06:29.050,2.07,Northern California,reviewed,0,66,nc,7.0,0.02613,0.09,74.0,md,-122.0146667,37.1413333,0.877
755,755,earthquake,1989-10-18 02:06:14.090,1.87,Northern California,reviewed,0,54,nc,10.0,0.042339999999999996,0.03,88.0,md,-121.7636667,37.031,5.019
756,756,earthquake,1989-10-18 02:05:59.470,1.08,Northern California,reviewed,0,18,nc,7.0,0.05946,0.01,117.0,md,-121.9193333,37.1108333,6.5
757,757,earthquake,1989-10-18 02:05:38.790,2.77,Northern California,reviewed,0,118,nc,38.0,0.05495,0.06,52.0,md,-121.9236667,37.1153333,7.499
758,758,earthquake,1989-10-18 02:05:09.990,1.98,Northern California,reviewed,0,60,nc,21.0,0.019819999999999997,0.08,67.0,md,-121.8345,37.047,12.396
759,759,earthquake,1989-10-18 02:04:37.190,2.47,Northern California,reviewed,0,94,nc,32.0,0.06126,0.08,51.0,md,-121.9188333,37.109,7.463
760,760,earthquake,1989-10-18 02:04:23.210,1.7,Northern California,reviewed,0,44,nc,18.0,0.04414,0.05,60.0,md,-121.9251667,37.0675,16.921
761,761,earthquake,1989-10-18 02:04:11.480,1.86,Northern California,reviewed,0,53,nc,22.0,0.04865,0.03,65.0,md,-121.7688333,36.9926667,14.099
762,762,earthquake,1989-10-18 02:03:35.660,1.51,Northern California,reviewed,0,35,nc,19.0,0.05135,0.04,102.0,md,-121.909,37.0611667,16.734
763,763,earthquake,1989-10-18 02:02:35.980,2.42,Northern California,reviewed,0,90,nc,17.0,0.01081,0.07,93.0,md,-121.6825,36.9495,6.257
764,764,earthquake,1989-10-18 02:02:10.470,1.89,Northern California,reviewed,0,55,nc,17.0,0.024319999999999998,0.04,78.0,md,-121.9765,37.1788333,7.414
765,765,earthquake,1989-10-18 02:01:37.300,1.71,Northern California,reviewed,0,45,nc,10.0,0.01622,0.08,106.0,md,-122.0096667,37.1643333,8.187
766,766,earthquake,1989-10-18 02:00:36.270,2.87,Northern California,reviewed,0,127,nc,28.0,0.060360000000000004,0.05,60.0,md,-121.9145,37.111,7.283
767,767,earthquake,1989-10-18 02:00:11.060,2.58,Northern California,reviewed,0,102,nc,41.0,0.04505,0.12,52.0,md,-121.8853333,37.091,-0.491
768,768,earthquake,1989-10-18 01:59:25.660,2.89,Northern California,reviewed,0,128,nc,36.0,0.02252,0.06,94.0,md,-121.984,37.1793333,8.324
769,769,earthquake,1989-10-18 01:58:58.370,2.19,Northern California,reviewed,0,74,nc,12.0,0.018019999999999998,0.02,75.0,md,-121.983,37.1841667,7.044
770,770,earthquake,1989-10-18 01:58:30.280,3.39,Northern California,reviewed,0,177,nc,31.0,0.01441,0.08,78.0,md,-121.8371667,37.0123333,17.589
771,771,earthquake,1989-10-18 01:58:15.860,3.3,Northern California,reviewed,0,168,nc,44.0,0.02342,0.11,104.0,ml,-121.6363333,36.92,4.312
772,772,earthquake,1989-10-18 01:57:50.140,1.81,Northern California,reviewed,0,50,nc,16.0,0.03514,0.04,83.0,md,-121.98,37.167,7.054
773,773,earthquake,1989-10-18 01:57:34.630,1.8,Northern California,reviewed,0,50,nc,16.0,0.02613,0.07,71.0,md,-122.0518333,37.1845,10.576
774,774,earthquake,1989-10-18 01:55:38.760,3.02,Northern California,reviewed,0,140,nc,17.0,0.008108,0.06,116.0,md,-121.6848333,36.9546667,6.372
775,775,earthquake,1989-10-18 01:54:33.600,2.92,Northern California,reviewed,0,131,nc,42.0,0.06937,0.06,79.0,md,-121.7333333,37.018,5.257
776,776,earthquake,1989-10-18 01:53:11.280,1.73,Northern California,reviewed,0,46,nc,14.0,0.02883,0.03,68.0,md,-121.9941667,37.1713333,5.884
777,777,earthquake,1989-10-18 01:52:56.420,1.78,Northern California,reviewed,0,49,nc,15.0,0.04595,0.1,146.0,md,-122.0048333,37.1236667,13.797
778,778,earthquake,1989-10-18 01:51:00.480,3.4,Northern California,reviewed,0,178,nc,40.0,0.03243,0.05,81.0,ml,-121.7248333,36.975,12.037
779,779,earthquake,1989-10-18 01:50:31.010,3.18,Northern California,reviewed,0,156,nc,37.0,0.03514,0.06,58.0,md,-121.9591667,37.1416667,10.189
780,780,earthquake,1989-10-18 01:49:44.160,1.78,Northern California,reviewed,0,49,nc,6.0,0.05045,0.02,115.0,md,-121.8963333,37.1185,0.993
781,781,earthquake,1989-10-18 01:49:16.310,2.83,Northern California,reviewed,0,123,nc,35.0,0.03243,0.06,56.0,md,-121.9711667,37.1628333,7.309
782,782,earthquake,1989-10-18 01:47:19.360,1.53,Northern California,reviewed,0,36,nc,9.0,0.03153,0.04,172.0,md,-121.9903333,37.1648333,8.194
783,783,earthquake,1989-10-18 01:45:57.380,3.5,Northern California,reviewed,0,188,nc,50.0,0.025230000000000002,0.05,63.0,ml,-121.7915,37.0286667,10.909
784,784,earthquake,1989-10-18 01:45:42.080,2.03,Northern California,reviewed,0,63,nc,29.0,0.056760000000000005,0.05,72.0,md,-121.7571667,36.9936667,14.709
785,785,earthquake,1989-10-18 01:44:39.890,2.01,Northern California,reviewed,0,62,nc,34.0,0.05856,0.2,59.0,md,-121.8861667,37.0678333,11.565
786,786,earthquake,1989-10-18 01:43:37.700,3.1,Northern California,reviewed,0,148,nc,49.0,0.02613,0.06,56.0,md,-121.9583333,37.1536667,9.059
787,787,earthquake,1989-10-18 01:42:54.700,1.97,Northern California,reviewed,0,60,nc,9.0,0.03784,0.03,86.0,md,-122.0538333,37.1975,16.466
788,788,earthquake,1989-10-18 01:42:38.180,2.25,Northern California,reviewed,0,78,nc,20.0,0.02973,0.09,82.0,md,-121.8721667,37.108,4.789
789,789,earthquake,1989-10-18 01:40:35.560,1.67,Northern California,reviewed,0,43,nc,12.0,0.034230000000000003,0.02,63.0,md,-121.877,37.1096667,4.584
790,790,earthquake,1989-10-18 01:39:56.350,2.27,Northern California,reviewed,0,79,nc,12.0,0.01712,0.05,87.0,md,-121.8551667,37.105,4.459
791,791,earthquake,1989-10-18 01:38:54.860,2.54,Northern California,reviewed,0,99,nc,23.0,0.03514,0.06,87.0,md,-121.708,36.9871667,5.867
792,792,earthquake,1989-10-18 01:38:31.330,1.87,Northern California,reviewed,0,54,nc,16.0,0.01712,0.28,122.0,md,-121.8423333,37.125,2.724
793,793,earthquake,1989-10-18 01:38:24.930,1.79,Northern California,reviewed,0,49,nc,19.0,0.02883,0.05,61.0,md,-121.8705,37.1061667,5.159
794,794,earthquake,1989-10-18 01:36:48.340,1.99,Northern California,reviewed,0,61,nc,23.0,0.08198,0.15,87.0,md,-121.71,37.0033333,-0.056
795,795,earthquake,1989-10-18 01:36:12.500,2.78,Northern California,reviewed,0,119,nc,51.0,0.04685,0.06,62.0,md,-121.9678333,37.132,11.146
796,796,earthquake,1989-10-18 01:34:46.080,3.0,Northern California,reviewed,0,138,nc,49.0,0.04414,0.08,52.0,ml,-121.927,37.0688333,15.441
797,797,earthquake,1989-10-18 01:34:01.180,2.07,Northern California,reviewed,0,66,nc,23.0,0.03243,0.31,71.0,md,-122.006,37.1385,10.656
798,798,earthquake,1989-10-18 01:31:51.540,2.33,Northern California,reviewed,0,84,nc,19.0,0.03243,0.05,70.0,md,-122.0035,37.1403333,13.446
799,799,earthquake,1989-10-18 01:30:59.600,3.2,Northern California,reviewed,0,158,nc,37.0,0.07207000000000001,0.08,106.0,ml,-121.8991667,37.0613333,12.146
800,800,earthquake,1989-10-18 01:30:50.770,1.95,Northern California,reviewed,0,58,nc,34.0,0.060360000000000004,0.12,52.0,md,-121.9208333,37.1101667,8.309
801,801,earthquake,1989-10-18 01:29:41.960,2.93,Northern California,reviewed,0,132,nc,26.0,0.008108,0.11,61.0,md,-121.804,37.0438333,4.005
802,802,earthquake,1989-10-18 01:29:20.380,2.18,Northern California,reviewed,0,73,nc,15.0,0.01712,0.04,80.0,md,-121.6821667,36.9396667,10.049
803,803,earthquake,1989-10-18 01:28:55.400,2.15,Northern California,reviewed,0,71,nc,13.0,0.03243,0.23,114.0,ma,-121.8505,37.0478333,4.959
804,804,earthquake,1989-10-18 01:28:24.330,3.22,Northern California,reviewed,0,160,nc,40.0,0.027030000000000002,0.04,85.0,md,-121.7115,36.977,11.233
805,805,earthquake,1989-10-18 01:28:07.090,2.39,Northern California,reviewed,0,88,nc,27.0,0.009909999999999999,0.14,46.0,md,-121.8468333,37.1116667,2.419
806,806,earthquake,1989-10-18 01:27:41.770,2.11,Northern California,reviewed,0,68,nc,12.0,0.01712,0.07,70.0,md,-121.7886667,37.0503333,9.726
807,807,earthquake,1989-10-18 01:26:32.740,3.3,Northern California,reviewed,0,168,nc,30.0,0.05766,0.04,68.0,md,-121.8831667,37.0455,16.685
808,808,earthquake,1989-10-18 01:26:15.100,2.35,Northern California,reviewed,0,85,nc,31.0,0.06126,0.06,56.0,md,-121.9001667,37.0785,12.079
809,809,earthquake,1989-10-18 01:25:34.700,3.3,Northern California,reviewed,0,168,nc,16.0,0.04775,0.06,68.0,md,-121.9875,37.1311667,13.639
810,810,earthquake,1989-10-18 01:24:58.750,3.6,Central California,reviewed,0,199,nc,29.0,0.03784,0.06,118.0,ml,-121.5323333,36.8146667,3.805
811,811,earthquake,1989-10-18 01:24:33.250,4.01,Northern California,reviewed,0,247,nc,15.0,0.027030000000000002,0.18,72.0,md,-121.9965,37.1621667,8.366
812,812,earthquake,1989-10-18 01:23:52.780,2.62,Northern California,reviewed,0,106,nc,25.0,0.02973,0.06,59.0,md,-121.9928333,37.1701667,6.254
813,813,earthquake,1989-10-18 01:22:44.870,3.3,Northern California,reviewed,0,168,nc,48.0,0.06757,0.08,101.0,ml,-121.9323333,37.1016667,9.369
814,814,earthquake,1989-10-18 01:22:14.140,2.37,Northern California,reviewed,0,86,nc,11.0,0.04144,0.07,141.0,md,-121.9856667,37.1438333,4.917
815,815,earthquake,1989-10-18 01:21:18.690,3.9,Northern California,reviewed,0,234,nc,48.0,0.03333,0.05,74.0,ml,-121.7325,36.968,12.337
816,816,earthquake,1989-10-18 01:20:59.570,2.22,Northern California,reviewed,0,76,nc,24.0,0.04054,0.06,60.0,md,-121.9671667,37.1398333,8.019
817,817,earthquake,1989-10-18 01:20:45.430,2.47,Northern California,reviewed,0,94,nc,12.0,0.05225,0.06,71.0,md,-121.9878333,37.1245,14.626
818,818,earthquake,1989-10-18 01:19:59.880,3.11,Northern California,reviewed,0,149,nc,19.0,0.03243,0.15,155.0,md,-121.9165,37.139,22.167
819,819,earthquake,1989-10-18 01:19:47.650,2.67,Northern California,reviewed,0,110,nc,10.0,0.05405,0.05,110.0,md,-121.6603333,36.999,1.916
820,820,earthquake,1989-10-18 01:19:30.230,2.85,Northern California,reviewed,0,125,nc,28.0,0.01171,0.06,45.0,md,-122.0238333,37.1756667,11.006
821,821,earthquake,1989-10-18 01:19:10.630,2.38,Northern California,reviewed,0,87,nc,28.0,0.02613,0.08,60.0,md,-122.051,37.185,13.056
822,822,earthquake,1989-10-18 01:18:35.180,2.1,Northern California,reviewed,0,68,nc,25.0,0.03063,0.04,75.0,md,-121.7281667,36.9681667,11.797
823,823,earthquake,1989-10-18 01:17:25.850,2.53,Northern California,reviewed,0,98,nc,20.0,0.019819999999999997,0.03,60.0,md,-121.9861667,37.182,6.994
824,824,earthquake,1989-10-18 01:17:11.310,1.75,Northern California,reviewed,0,47,nc,13.0,0.02883,0.07,81.0,md,-121.9943333,37.1686667,6.274
825,825,earthquake,1989-10-18 01:16:19.420,3.5,Northern California,reviewed,0,188,nc,51.0,0.02342,0.06,53.0,ml,-121.9855,37.179,7.424
826,826,earthquake,1989-10-18 01:14:55.620,2.04,Northern California,reviewed,0,64,nc,7.0,0.05225,0.02,95.0,md,-121.9573333,37.156,-0.398
827,827,earthquake,1989-10-18 01:14:30.770,2.29,Northern California,reviewed,0,81,nc,37.0,0.025230000000000002,0.08,67.0,md,-122.0065,37.1485,15.356
828,828,earthquake,1989-10-18 01:14:00.280,2.35,Northern California,reviewed,0,85,nc,36.0,0.04505,0.06,78.0,md,-121.7343333,36.9846667,11.579
829,829,earthquake,1989-10-18 01:13:26.510,2.77,Northern California,reviewed,0,118,nc,40.0,0.01441,0.06,92.0,md,-121.6976667,36.9676667,5.653
830,830,earthquake,1989-10-18 01:13:01.120,2.26,Northern California,reviewed,0,79,nc,13.0,0.024319999999999998,0.04,89.0,md,-121.982,37.178,5.994
831,831,earthquake,1989-10-18 01:12:07.150,1.93,Northern California,reviewed,0,57,nc,10.0,0.036039999999999996,0.02,88.0,md,-121.9848333,37.1663333,8.714
832,832,earthquake,1989-10-18 01:11:59.030,2.29,Northern California,reviewed,0,81,nc,15.0,0.05766,0.03,71.0,md,-121.8965,37.0796667,13.882
833,833,earthquake,1989-10-18 01:10:58.300,1.03,Northern California,reviewed,0,16,nc,10.0,0.08198,0.11,154.0,md,-121.9763333,37.095,1.801
834,834,earthquake,1989-10-18 01:09:35.070,2.88,Northern California,reviewed,0,128,nc,26.0,0.05766,0.05,48.0,md,-121.9061667,37.1025,7.409
835,835,earthquake,1989-10-18 01:09:11.830,2.71,Northern California,reviewed,0,113,nc,8.0,0.008108,0.02,98.0,md,-121.8113333,37.0588333,4.132
836,836,earthquake,1989-10-18 01:08:56.740,2.45,Northern California,reviewed,0,92,nc,13.0,0.06126,0.06,96.0,md,-121.908,37.0918333,10.477
837,837,earthquake,1989-10-18 01:08:27.780,3.04,Northern California,reviewed,0,142,nc,22.0,0.07027,0.29,70.0,ma,-121.7391667,37.092,-0.347
838,838,earthquake,1989-10-18 01:08:08.860,3.6,Northern California,reviewed,0,199,nc,47.0,0.03153,0.05,55.0,ml,-122.0433333,37.1943333,14.336
839,839,earthquake,1989-10-18 01:07:39.790,3.09,Northern California,reviewed,0,147,nc,44.0,0.02793,0.07,89.0,md,-121.704,36.9798333,6.907
840,840,earthquake,1989-10-18 01:05:53.620,3.09,Northern California,reviewed,0,147,nc,27.0,0.02072,0.16,53.0,md,-121.855,37.0963333,10.344
841,841,earthquake,1989-10-18 01:05:33.790,3.1,Northern California,reviewed,0,148,nc,36.0,0.04144,0.08,94.0,ml,-121.9916667,37.1361667,13.176
842,842,earthquake,1989-10-18 01:03:58.990,3.7,Northern California,reviewed,0,211,nc,43.0,0.007206999999999999,0.08,87.0,ml,-121.8411667,37.1141667,3.12
843,843,earthquake,1989-10-18 01:03:52.970,2.19,Northern California,reviewed,0,74,nc,14.0,0.06216,0.08,118.0,md,-121.968,37.1143333,9.619
844,844,earthquake,1989-10-18 01:03:36.620,2.35,Northern California,reviewed,0,85,nc,28.0,0.027030000000000002,0.1,58.0,md,-121.9981667,37.1735,6.984
845,845,earthquake,1989-10-18 01:02:44.680,1.38,Northern California,reviewed,0,29,nc,7.0,0.03243,0.01,87.0,md,-121.9911667,37.1555,7.092
846,846,earthquake,1989-10-18 01:02:27.740,2.83,Northern California,reviewed,0,123,nc,13.0,0.02162,0.1,72.0,md,-122.006,37.1856667,7.754
847,847,earthquake,1989-10-18 01:01:27.380,3.1,Northern California,reviewed,0,148,nc,45.0,0.024319999999999998,0.07,75.0,ml,-121.7228333,36.9636667,13.576
848,848,earthquake,1989-10-18 01:01:14.590,2.44,Northern California,reviewed,0,92,nc,10.0,0.009909999999999999,0.06,84.0,md,-121.8465,37.1083333,3.474
849,849,earthquake,1989-10-18 01:00:50.830,3.09,Northern California,reviewed,0,147,nc,22.0,0.07568,0.37,132.0,md,-121.9128333,37.0188333,15.379
850,850,earthquake,1989-10-18 01:00:20.220,1.74,Northern California,reviewed,0,47,nc,13.0,0.024319999999999998,0.03,130.0,md,-121.9868333,37.1781667,6.624
851,851,earthquake,1989-10-18 00:59:41.240,1.74,Northern California,reviewed,0,47,nc,8.0,0.04144,0.02,116.0,md,-121.9825,37.1483333,4.647
852,852,earthquake,1989-10-18 00:58:56.270,3.9,Northern California,reviewed,0,234,nc,35.0,0.05856,0.1,143.0,ml,-121.9743333,37.122,14.259
853,853,earthquake,1989-10-18 00:58:41.970,2.73,Northern California,reviewed,0,115,nc,18.0,0.03784,0.03,88.0,md,-121.9775,37.159,9.849
