,index,type,time,mag,place,status,tsunami,sig,net,nst,dmin,rms,gap,magType,longitude,latitude,depth
618,618,earthquake,2004-09-26 09:56:09.500,2.12,Central California,reviewed,0,69,nc,38,0.05766,0.06,71.0,md,-118.7911667,37.592,5.677
619,619,earthquake,2004-09-26 09:50:29.030,1.23,Central California,reviewed,0,23,nc,14,0.015319999999999999,0.1,77.0,md,-121.5571667,36.8356667,3.654
620,620,earthquake,2004-09-26 09:38:18.490,2.63,Central California,reviewed,0,106,nc,24,0.2045,0.29,72.0,md,-119.9995,37.3646667,22.119
621,621,earthquake,2004-09-26 09:35:03.920,1.7,Central California,reviewed,0,44,nc,24,0.034230000000000003,0.06,96.0,md,-118.7153333,38.0023333,4.405
622,622,earthquake,2004-09-26 09:29:39.057,1.2,Central California,reviewed,0,22,nn,14,0.042,0.1081,98.68,ml,-118.6904,38.005,2.6
623,623,earthquake,2004-09-26 09:26:06.550,1.43,Central California,reviewed,0,31,nc,16,0.03243,0.05,102.0,md,-118.7191667,38.0005,4.505
624,624,earthquake,2004-09-26 09:16:50.570,1.75,Central California,reviewed,0,47,nc,31,0.03874,0.1,54.0,md,-118.6923333,38.0021667,2.165
625,625,earthquake,2004-09-26 08:58:12.260,1.9,Central California,reviewed,0,56,nc,11,0.04054,0.08,97.0,md,-118.7205,38.0083333,1.495
626,626,earthquake,2004-09-26 08:50:21.243,1.5,Central California,reviewed,0,35,nn,7,0.039,0.1109,98.77,mb,-118.6882,38.0011,4.3
627,627,earthquake,2004-09-26 08:48:34.510,1.24,Northern California,reviewed,0,24,nc,5,0.01441,0.02,215.0,md,-122.7318333,38.7656667,2.043
628,628,earthquake,2004-09-26 08:40:10.275,1.9,Central California,reviewed,0,56,nn,20,0.046,0.14300000000000002,51.49,ml,-118.6304,38.0409,3.2
629,629,earthquake,2004-09-26 08:25:17.240,1.73,Central California,reviewed,0,46,nc,24,0.04054,0.07,78.0,md,-118.7026667,38.0071667,5.575
630,630,earthquake,2004-09-26 08:02:31.482,1.2,Central California,reviewed,0,22,nn,13,0.034,0.1073,95.1,ml,-118.7264,38.0014,2.4
631,631,earthquake,2004-09-26 07:58:03.450,1.64,Central California,reviewed,0,41,nc,20,0.02883,0.06,91.0,md,-118.7206667,37.9966667,5.495
632,632,earthquake,2004-09-26 07:51:40.520,1.91,Central California,reviewed,0,56,nc,20,0.034230000000000003,0.06,92.0,md,-118.7163333,38.0025,6.705
633,633,earthquake,2004-09-26 07:11:23.740,1.57,Central California,reviewed,0,38,nc,30,0.1198,0.06,111.0,md,-120.8065,35.5316667,6.802
634,634,earthquake,2004-09-26 07:06:03.700,1.9,Northern California,reviewed,0,56,nc,16,0.1946,0.16,156.0,md,-122.2023333,40.6198333,19.06
635,635,earthquake,2004-09-26 06:51:26.427,1.3,Central California,reviewed,0,26,nn,11,0.067,0.1255,79.63,ml,-118.6629,38.0209,6.1
636,636,earthquake,2004-09-26 06:42:33.660,1.4,"1km ENE of Muscoy, CA",reviewed,0,30,ci,27,0.1091,0.14,69.0,ml,-117.33,34.1568333,10.251
637,637,earthquake,2004-09-26 06:37:05.320,1.2,Northern California,reviewed,0,22,nc,6,0.02793,0.01,109.0,md,-122.7388333,38.7956667,1.613
638,638,earthquake,2004-09-26 06:33:48.448,1.3,Central California,reviewed,0,26,nn,6,0.02,0.0955,155.21,mb,-118.7189,37.988,2.7
639,639,earthquake,2004-09-26 06:07:19.382,1.4,Central California,reviewed,0,30,nn,11,0.063,0.0967,99.0,mb,-118.6309,38.0209,6.4
640,640,earthquake,2004-09-26 06:00:10.050,1.28,Central California,reviewed,0,25,nc,14,0.03153,0.02,115.0,md,-121.032,36.4548333,5.166
641,641,earthquake,2004-09-26 05:58:23.830,1.03,Central California,reviewed,0,16,nc,8,0.042339999999999996,0.05,100.0,md,-118.6898333,38.0053333,1.475
642,642,earthquake,2004-09-26 05:53:09.700,2.24,Central California,reviewed,0,77,nc,46,0.05135,0.09,36.0,md,-120.8491667,35.5541667,5.861
643,643,earthquake,2004-09-26 05:39:04.222,1.3,Central California,reviewed,0,26,nn,16,0.043,0.1131,94.04,ml,-118.6837,38.0037,7.4
644,644,earthquake,2004-09-26 05:31:53.270,1.3,Central California,reviewed,0,26,nc,12,0.04595,0.08,89.0,md,-118.6823333,38.0066667,4.575
645,645,earthquake,2004-09-26 05:02:51.920,1.4,Central California,reviewed,0,30,nc,30,0.034230000000000003,0.07,73.0,md,-118.7136667,38.0021667,5.065
646,646,earthquake,2004-09-26 04:35:29.201,1.0,Central California,reviewed,0,15,nn,5,0.035,0.0686,153.09,mb,-118.7245,38.0028,2.2
647,647,earthquake,2004-09-26 04:30:16.170,1.41,Central California,reviewed,0,31,nc,16,0.04505,0.04,108.0,md,-120.8978333,35.6043333,7.481
648,648,earthquake,2004-09-26 04:07:37.950,1.64,"San Francisco Bay area, California",reviewed,0,41,nc,26,0.03063,0.09,89.0,md,-122.0435,37.8433333,5.389
649,649,earthquake,2004-09-26 03:38:23.380,1.26,Northern California,reviewed,0,24,nc,5,0.145,0.04,270.0,md,-121.178,40.7728333,6.043
650,650,earthquake,2004-09-26 03:35:43.350,1.74,Northern California,reviewed,0,47,nc,15,0.018019999999999998,0.08,68.0,md,-122.808,38.7928333,3.013
651,651,earthquake,2004-09-26 03:06:41.940,1.38,Central California,reviewed,0,29,nc,11,0.03063,0.02,139.0,md,-118.7035,37.9975,6.955
652,652,earthquake,2004-09-26 02:48:02.899,1.1,Central California,reviewed,0,19,nn,4,0.026000000000000002,0.1558,104.88,mb,-118.6966,37.9896,2.3
653,653,earthquake,2004-09-26 02:37:00.730,1.14,"24km E of Coso Junction, California",reviewed,0,20,ci,10,0.08122,0.16,164.0,ml,-117.682,36.0693333,1.683
654,654,earthquake,2004-09-26 02:02:05.110,1.73,Central California,reviewed,0,46,nc,17,0.03784,0.05,74.0,md,-118.6986667,38.0036667,5.925
655,655,earthquake,2004-09-26 01:48:02.650,1.13,Central California,reviewed,0,20,nc,10,0.07117000000000001,0.03,238.0,md,-118.8516667,37.4986667,0.701
656,656,earthquake,2004-09-26 01:33:26.220,1.54,"24km E of Coso Junction, California",reviewed,0,36,ci,13,0.07687999999999999,0.19,163.0,ml,-117.6883333,36.0693333,2.374
657,657,earthquake,2004-09-26 01:30:03.250,2.01,Central California,reviewed,0,62,nc,40,0.1225,0.06,121.0,md,-118.8766667,37.4415,4.652
658,658,earthquake,2004-09-26 01:17:01.635,1.4,Central California,reviewed,0,30,nn,10,0.063,0.0951,66.11,ml,-118.6457,38.0285,5.1
659,659,earthquake,2004-09-26 01:04:49.330,1.65,Central California,reviewed,0,42,nc,34,0.07297000000000001,0.08,57.0,md,-120.825,35.5645,4.711
660,660,earthquake,2004-09-26 00:46:34.970,1.42,Central California,reviewed,0,31,nc,27,0.1234,0.04,141.0,md,-118.874,37.4376667,4.102
661,661,earthquake,2004-09-26 00:34:22.642,1.2,Central California,reviewed,0,22,nn,11,0.077,0.1322,81.07,ml,-118.6816,38.0413,4.2
662,662,earthquake,2004-09-26 00:24:07.540,2.08,Central California,reviewed,0,67,nc,43,0.03243,0.05,73.0,md,-118.7118333,38.001,5.445
663,663,earthquake,2004-09-25 23:52:56.780,1.71,Northern California,reviewed,0,45,nc,11,0.04865,0.03,60.0,md,-122.7995,38.8565,-0.14
664,664,earthquake,2004-09-25 23:35:13.054,1.5,Central California,reviewed,0,35,nn,10,0.051,0.083,122.88,ml,-118.6281,38.0326,6.1
665,665,earthquake,2004-09-25 23:29:30.940,1.01,Central California,reviewed,0,16,nc,16,0.025230000000000002,0.03,85.0,md,-121.2011667,36.598,5.633
666,666,earthquake,2004-09-25 23:28:58.954,1.4,Central California,reviewed,0,30,nn,9,0.045,0.1254,90.62,mb,-118.6841,38.0062,7.5
667,667,earthquake,2004-09-25 23:27:09.730,1.5,"16km NNE of Boron, CA",reviewed,0,35,ci,27,0.2142,0.28,61.0,mh,-117.5648333,35.1198333,4.657
668,668,earthquake,2004-09-25 23:23:21.510,2.3,Central California,reviewed,0,81,nc,54,0.07837999999999999,0.08,47.0,md,-121.076,35.7288333,7.134
669,669,earthquake,2004-09-25 22:45:02.089,1.4,Central California,reviewed,0,30,nn,6,0.063,0.1572,103.51,mb,-118.6555,38.0366,6.4
670,670,earthquake,2004-09-25 22:35:16.250,1.51,Northern California,reviewed,0,35,nc,13,0.027030000000000002,0.05,75.0,md,-122.8235,38.8221667,1.87
671,671,earthquake,2004-09-25 22:20:26.090,1.35,Central California,reviewed,0,28,nc,6,0.06126,0.01,165.0,md,-121.0938333,35.7198333,6.312
672,672,earthquake,2004-09-25 22:16:32.570,1.35,Central California,reviewed,0,28,nc,5,0.06577000000000001,0.04,232.0,md,-120.8016667,35.4518333,5.197
673,673,earthquake,2004-09-25 21:46:35.560,1.54,"7km SSW of Devore, CA",reviewed,0,36,ci,41,0.07201,0.21,42.0,ml,-117.432,34.1628333,13.323
674,674,earthquake,2004-09-25 21:45:21.470,1.57,Central California,reviewed,0,38,nc,16,0.03333,0.07,48.0,md,-118.7148333,38.0018333,4.635
675,675,earthquake,2004-09-25 21:22:47.380,1.78,Central California,automatic,0,49,nc,7,0.1279,0.02,130.0,md,-118.676,38.0105,-0.126
676,676,earthquake,2004-09-25 21:11:25.211,2.0,Nevada,reviewed,0,62,nn,9,0.015,0.1131,99.15,mb,-118.5737,38.0716,0.0
677,677,earthquake,2004-09-25 20:48:00.670,1.0,Central California,reviewed,0,15,nn,4,0.036000000000000004,0.0493,152.03,mb,-118.7213,38.0033,5.6
678,678,earthquake,2004-09-25 20:45:54.718,1.1,Central California,reviewed,0,19,nn,5,0.043,0.1145,93.26,mb,-118.6805,38.0007,6.0
679,679,earthquake,2004-09-25 20:24:41.621,1.3,Central California,reviewed,0,26,nn,5,0.061,0.0535,114.78,mb,-118.6435,38.0306,6.9
680,680,earthquake,2004-09-25 20:05:49.240,1.23,Central California,reviewed,0,23,nc,15,0.03514,0.18,103.0,md,-121.1618333,36.698,5.733
681,681,earthquake,2004-09-25 20:05:46.920,1.48,Central California,reviewed,0,34,nc,10,0.05225,0.08,58.0,md,-118.679,38.012,2.885
682,682,earthquake,2004-09-25 19:58:46.645,1.4,Central California,reviewed,0,30,nn,7,0.034,0.0947,122.6,mb,-118.7041,38.001,9.4
683,683,earthquake,2004-09-25 19:48:05.751,1.9,Nevada,reviewed,0,56,nn,6,0.6809999999999999,0.1337,196.51,ml,-115.1745,37.3172,0.0
684,684,earthquake,2004-09-25 19:37:28.310,2.06,Northern California,reviewed,0,65,nc,27,0.1306,0.06,67.0,md,-120.3918333,39.2185,-1.129
685,685,earthquake,2004-09-25 19:36:18.580,1.72,Central California,reviewed,0,46,nc,23,0.05946,0.13,93.0,md,-120.8343333,35.5038333,7.406
686,686,earthquake,2004-09-25 19:11:38.558,2.1,Central California,reviewed,0,68,nn,5,0.027999999999999997,0.1556,130.7,ml,-118.7085,37.9953,5.5
687,687,earthquake,2004-09-25 19:07:20.400,1.07,Central California,reviewed,0,18,nc,10,0.03333,0.07,134.0,md,-118.713,38.0015,3.855
688,688,earthquake,2004-09-25 18:44:18.300,1.11,"20km SSW of La Quinta, CA",reviewed,0,19,ci,14,0.01914,0.13,177.0,ml,-116.4148333,33.5065,10.483
689,689,earthquake,2004-09-25 18:39:41.853,1.6,Central California,reviewed,0,39,nn,7,0.040999999999999995,0.1405,91.96,mb,-118.682,37.9991,1.4
690,690,earthquake,2004-09-25 18:07:57.080,1.75,Central California,reviewed,0,47,nc,24,0.01892,0.09,92.0,md,-121.1525,35.7011667,5.191
691,691,earthquake,2004-09-25 18:05:23.470,1.61,Central California,reviewed,0,40,nc,10,0.05315,0.03,85.0,md,-118.6685,38.0068333,-0.515
692,692,earthquake,2004-09-25 18:04:12.710,1.99,Central California,reviewed,0,61,nc,40,0.04775,0.08,61.0,md,-121.105,35.7091667,7.603
693,693,earthquake,2004-09-25 18:00:51.660,1.89,Central California,reviewed,0,55,nc,50,0.01712,0.1,52.0,md,-121.6001667,36.8688333,5.465
694,694,earthquake,2004-09-25 17:58:52.760,1.55,Central California,reviewed,0,37,nc,17,0.04324,0.11,64.0,md,-118.6893333,38.0065,6.825
695,695,earthquake,2004-09-25 17:48:36.873,1.5,Central California,reviewed,0,35,nn,4,0.053,0.002,100.27,mb,-118.6721,38.0093,0.2
696,696,earthquake,2004-09-25 17:27:04.440,1.5,"36km NE of Lucerne Valley, California",reviewed,0,35,ci,11,0.022609999999999998,0.1,78.0,mh,-116.6468333,34.6308333,7.295
697,697,earthquake,2004-09-25 17:19:43.420,1.84,Central California,reviewed,0,52,nc,22,0.04595,0.08,62.0,md,-118.6825,38.0056667,1.805
698,698,earthquake,2004-09-25 17:15:51.872,2.3,Central California,reviewed,0,81,nn,3,0.024,0.0012,204.57,ml,-118.7367,37.9847,4.5
699,699,earthquake,2004-09-25 17:15:41.350,1.67,"10km ENE of Coso Junction, California",reviewed,0,43,ci,20,0.04148,0.16,79.0,ml,-117.8446667,36.077,0.382
700,700,earthquake,2004-09-25 17:12:25.910,1.4,"10km ENE of Coso Junction, CA",reviewed,0,30,ci,17,0.038939999999999995,0.19,104.0,mh,-117.8463333,36.0793333,0.362
701,701,earthquake,2004-09-25 17:08:44.500,1.03,"22km N of Borrego Springs, CA",reviewed,0,16,ci,10,0.09663,0.14,138.0,ml,-116.3511667,33.4493333,10.408
702,702,earthquake,2004-09-25 17:06:44.547,1.4,Central California,reviewed,0,30,nn,6,0.040999999999999995,0.1212,93.41,mb,-118.6837,38.0008,2.8
703,703,earthquake,2004-09-25 17:04:14.499,1.1,Central California,reviewed,0,19,nn,4,0.091,0.004,122.69,mb,-118.6815,38.009,9.6
704,704,earthquake,2004-09-25 17:01:04.535,1.0,Central California,reviewed,0,15,nn,5,0.027999999999999997,0.1367,127.24,mb,-118.7068,37.9949,4.4
705,705,earthquake,2004-09-25 17:00:20.898,1.6,Central California,reviewed,0,39,nn,18,0.17800000000000002,0.1318,151.51,ml,-117.8101,37.1141,7.3
706,706,earthquake,2004-09-25 16:54:34.430,2.05,Central California,reviewed,0,65,nc,31,0.0982,0.08,45.0,md,-120.749,35.62,7.987
707,707,earthquake,2004-09-25 16:51:43.842,1.3,Central California,reviewed,0,26,nn,13,0.057999999999999996,0.0953,76.49,mb,-118.6451,38.0349,8.6
708,708,earthquake,2004-09-25 16:49:40.412,1.1,Central California,reviewed,0,19,nn,4,0.07,0.0034,110.3,mb,-118.6461,38.0198,2.9
709,709,earthquake,2004-09-25 16:36:50.700,1.4,"28km NNW of Twentynine Palms, California",reviewed,0,30,ci,8,0.05851,0.1,83.0,mh,-116.15,34.3788333,6.401
710,710,earthquake,2004-09-25 16:36:19.136,1.6,Central California,reviewed,0,39,nn,5,0.062,0.1659,115.42,mb,-118.6792,38.0234,5.3
711,711,earthquake,2004-09-25 16:26:33.098,2.1,Nevada,reviewed,0,68,nn,5,0.037000000000000005,0.021,96.24,mb,-118.6051,38.0398,0.0
712,712,earthquake,2004-09-25 16:20:58.366,1.5,Central California,reviewed,0,35,nn,7,0.031,0.1406,158.99,mb,-118.729,37.9974,6.5
713,713,earthquake,2004-09-25 16:16:19.322,1.6,Central California,reviewed,0,39,nn,10,0.073,0.1217,100.11,mb,-118.6686,38.0315,11.0
714,714,earthquake,2004-09-25 16:08:01.277,1.1,Central California,reviewed,0,19,nn,5,0.042,0.1854,109.62,mb,-118.6956,38.0066,6.8
715,715,earthquake,2004-09-25 16:01:52.919,1.4,Central California,reviewed,0,30,nn,8,0.038,0.1106,95.26,mb,-118.6968,38.0036,0.0
716,716,earthquake,2004-09-25 15:54:48.860,1.0,"5km NNW of Granada Hills, CA",reviewed,0,15,ci,6,0.03015,0.05,290.0,mh,-118.524,34.3101667,9.022
717,717,earthquake,2004-09-25 15:48:30.449,1.9,Central California,reviewed,0,56,nn,12,0.049,0.0911,89.03,mb,-118.6774,38.0065,6.9
718,718,earthquake,2004-09-25 15:46:08.817,1.3,Central California,reviewed,0,26,nn,5,0.032,0.1216,109.79,mb,-118.6969,37.9969,1.5
719,719,earthquake,2004-09-25 15:34:46.318,1.1,Central California,reviewed,0,19,nn,5,0.023,0.1253,125.16,mb,-118.7063,37.9906,3.6
720,720,earthquake,2004-09-25 15:31:53.450,1.21,Central California,reviewed,0,23,nc,9,0.04144,0.06,90.0,md,-118.6821667,38.0008333,2.065
721,721,earthquake,2004-09-25 14:45:27.060,1.2,"San Francisco Bay area, California",reviewed,0,22,nc,13,0.03063,0.01,101.0,md,-121.7741667,37.4275,7.781
722,722,earthquake,2004-09-25 14:37:44.007,1.5,Central California,reviewed,0,35,nn,5,0.055999999999999994,0.0597,102.46,mb,-118.6711,38.0117,0.0
723,723,earthquake,2004-09-25 14:32:40.110,1.2,"10km ENE of Coso Junction, CA",reviewed,0,22,ci,14,0.037610000000000005,0.17,102.0,mh,-117.8476667,36.0805,1.542
724,724,earthquake,2004-09-25 14:30:46.528,1.1,Central California,reviewed,0,19,nn,14,0.038,0.1016,75.17,ml,-118.7017,38.0042,9.3
725,725,earthquake,2004-09-25 14:25:40.870,1.23,Central California,reviewed,0,23,nc,10,0.02793,0.08,118.0,md,-118.7035,37.9943333,2.645
726,726,earthquake,2004-09-25 14:22:26.204,1.4,Central California,reviewed,0,30,nn,14,0.039,0.1324,78.21,ml,-118.6936,38.0032,7.0
727,727,earthquake,2004-09-25 14:14:17.600,1.3,"6km S of Lytle Creek, CA",reviewed,0,26,ci,13,0.006046,0.11,87.0,mh,-117.4935,34.2093333,6.725
728,728,earthquake,2004-09-25 14:10:02.670,1.68,Central California,reviewed,0,43,nc,29,0.04144,0.08,73.0,md,-118.6846667,38.0023333,1.995
729,729,earthquake,2004-09-25 13:54:06.394,1.4,Central California,reviewed,0,30,nn,5,0.028999999999999998,0.1306,108.69,mb,-118.6971,37.9937,2.6
730,730,earthquake,2004-09-25 13:48:47.370,1.26,"15km ESE of Anza, CA",reviewed,0,24,ci,16,0.06201,0.15,119.0,ml,-116.528,33.4953333,11.885
731,731,earthquake,2004-09-25 13:41:13.630,1.6,Central California,reviewed,0,39,nc,21,0.04955,0.09,53.0,md,-118.684,38.0111667,6.115
732,732,earthquake,2004-09-25 13:31:02.916,1.7,Nevada,reviewed,0,44,nn,26,0.042,0.1316,50.37,ml,-118.6266,38.0434,4.9
733,733,earthquake,2004-09-25 13:08:41.840,1.41,Central California,reviewed,0,31,nc,6,0.08467999999999999,0.14,230.0,md,-120.7925,35.5011667,4.857
734,734,earthquake,2004-09-25 12:59:27.730,1.99,Central California,reviewed,0,61,nc,39,0.08198,0.07,61.0,md,-120.8078333,35.5503333,4.55
735,735,earthquake,2004-09-25 12:27:40.910,1.35,Northern California,reviewed,0,28,nc,9,0.01261,0.01,80.0,md,-122.802,38.819,1.673
736,736,earthquake,2004-09-25 12:12:29.710,1.92,"10km ENE of Coso Junction, California",reviewed,0,57,ci,25,0.03733,0.2,79.0,ml,-117.8473333,36.0808333,0.512
737,737,earthquake,2004-09-25 12:00:20.727,1.5,Central California,reviewed,0,35,nn,7,0.055999999999999994,0.0587,107.44,mb,-118.6787,38.0161,10.0
738,738,earthquake,2004-09-25 11:32:49.522,1.4,Central California,reviewed,0,30,nn,5,0.06,0.0949,103.16,mb,-118.6653,38.0133,6.6
739,739,earthquake,2004-09-25 11:18:28.440,1.95,Northern California,reviewed,0,58,nc,12,0.3414,0.07,149.0,md,-120.7801667,40.569,-0.325
740,740,earthquake,2004-09-25 11:18:04.830,1.66,Northern California,reviewed,0,42,nc,9,0.3468,0.07,149.0,md,-120.7866667,40.5706667,-0.154
741,741,earthquake,2004-09-25 11:04:17.050,1.65,Central California,reviewed,0,42,nc,22,0.05225,0.08,75.0,md,-118.6721667,38.0083333,7.345
742,742,earthquake,2004-09-25 10:55:02.222,1.1,Central California,reviewed,0,19,nn,8,0.07,0.152,92.4,mb,-118.6434,38.019,7.1
743,743,earthquake,2004-09-25 10:54:29.520,1.62,Central California,reviewed,0,40,nc,27,0.2495,0.07,72.0,md,-119.393,37.6371667,10.079
744,744,earthquake,2004-09-25 10:51:00.296,1.6,Central California,reviewed,0,39,nn,9,0.031,0.1013,125.84,mb,-118.7098,37.9989,6.9
745,745,earthquake,2004-09-25 10:37:56.310,1.0,"10km ENE of Coso Junction, California",reviewed,0,15,ci,9,0.037000000000000005,0.04,106.0,mh,-117.8451667,36.0815,2.762
746,746,earthquake,2004-09-25 10:34:54.470,1.56,"9km SW of Niland, California",reviewed,0,37,ci,10,0.01817,0.17,80.0,ml,-115.5965,33.186,1.027
747,747,earthquake,2004-09-25 10:29:13.980,2.33,"10km SW of Niland, CA",reviewed,0,84,ci,30,0.01108,0.27,86.0,ml,-115.6076667,33.1863333,3.437
748,748,earthquake,2004-09-25 10:27:00.642,1.4,Central California,reviewed,0,30,nn,5,0.057,0.0615,104.38,mb,-118.6718,38.0136,0.0
749,749,earthquake,2004-09-25 10:12:15.610,1.4,"10km ENE of Coso Junction, CA",reviewed,0,30,ci,17,0.04077,0.17,90.0,mh,-117.8431667,36.078,1.732
750,750,earthquake,2004-09-25 09:45:38.370,1.98,Central California,reviewed,0,60,nc,38,0.05405,0.09,52.0,md,-121.1216667,35.7293333,6.543
751,751,earthquake,2004-09-25 09:29:53.550,1.47,"9km SW of Niland, California",reviewed,0,33,ci,9,0.01886,0.17,99.0,ml,-115.5968333,33.1878333,0.487
752,752,earthquake,2004-09-25 09:28:27.580,1.43,"8km SW of Niland, California",reviewed,0,31,ci,11,0.0266,0.29,91.0,ml,-115.5873333,33.1895,1.077
753,753,earthquake,2004-09-25 09:20:11.860,1.4,Central California,reviewed,0,30,nc,21,0.01622,0.02,46.0,md,-121.1695,36.5741667,5.201
754,754,earthquake,2004-09-25 08:55:58.240,1.1,"10km ENE of Coso Junction, CA",reviewed,0,19,ci,12,0.03778,0.11,111.0,mh,-117.8406667,36.0816667,1.982
755,755,earthquake,2004-09-25 08:43:54.120,1.3,Central California,reviewed,0,26,nn,8,0.042,0.0862,96.95,mb,-118.6862,38.0034,5.4
756,756,earthquake,2004-09-25 08:40:59.240,1.18,"San Francisco Bay area, California",reviewed,0,21,nc,10,0.1225,0.98,150.0,md,-121.9208333,37.3925,6.473
757,757,earthquake,2004-09-25 08:39:16.880,1.1,"10km ENE of Coso Junction, California",reviewed,0,19,ci,11,0.030039999999999997,0.09,97.0,mh,-117.8533333,36.0876667,2.382
758,758,earthquake,2004-09-25 08:30:27.440,1.08,"2km WNW of Lake Elsinore, CA",reviewed,0,18,ci,15,0.1231,0.15,132.0,ml,-117.35,33.6736667,8.824
759,759,earthquake,2004-09-25 08:15:46.880,1.6,"10km ENE of Coso Junction, CA",reviewed,0,39,ci,19,0.03708,0.15,109.0,mh,-117.8423333,36.082,1.782
760,760,earthquake,2004-09-25 08:11:33.980,1.58,Central California,reviewed,0,38,nc,26,0.042339999999999996,0.07,67.0,md,-120.9491667,35.644,5.745
761,761,earthquake,2004-09-25 08:10:30.250,1.27,Central California,automatic,0,25,nc,5,0.08829,0.01,207.0,md,-118.4328333,37.5176667,5.094
762,762,earthquake,2004-09-25 07:55:02.632,1.6,Central California,reviewed,0,39,nn,8,0.018000000000000002,0.1234,145.13,mb,-118.7142,37.9862,2.3
763,763,earthquake,2004-09-25 07:47:03.500,1.54,Northern California,reviewed,0,36,nc,7,0.209,0.03,189.0,md,-122.3971667,41.1981667,3.226
764,764,earthquake,2004-09-25 07:29:33.104,1.2,Central California,reviewed,0,22,nn,8,0.065,0.1448,132.8,ml,-118.6227,38.0155,18.7
765,765,earthquake,2004-09-25 07:10:57.780,2.16,Central California,reviewed,0,72,nc,43,0.08018,0.08,47.0,md,-121.0585,35.7273333,4.894
766,766,earthquake,2004-09-25 07:06:04.980,1.31,Central California,reviewed,0,26,nc,5,0.07297000000000001,0.03,220.0,md,-120.8846667,35.605,3.575
767,767,earthquake,2004-09-25 07:04:25.933,1.5,Central California,reviewed,0,35,nn,8,0.024,0.0817,118.93,mb,-118.7035,37.99,2.0
